Num_Acc,an,mois,jour,heure,dep,com,agg,int,lum,atm,catr,circ,plan,surf,situ,sexe,age,trajet,typevehicule1,typevehicule2,typevehicule3,equipement1,equipement2,equipement3,equipement_bool,grav_num
201800002737,2018,4,6,11,057,57546,2,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,18.0,5.0,7.0,,,2.0,,,True,0
201800002737,2018,4,6,11,057,57546,2,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,57.0,5.0,7.0,,,2.0,,,True,1
201800002749,2018,6,1,19,057,57160,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,13.0,5.0,7.0,,,2.0,,,True,2
201800002768,2018,5,1,20,057,57207,2,1,1,1.0,4,2.0,1.0,1.0,4.0,1.0,9.0,5.0,8.0,,,2.0,,,True,2
201800002832,2018,9,3,16,054,54370,1,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,55.0,5.0,1.0,,,2.0,,,True,2
201800002832,2018,9,3,16,054,54370,1,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,51.0,5.0,1.0,,,2.0,,,True,2
201800002837,2018,4,3,13,055,55366,1,1,1,7.0,3,2.0,1.0,1.0,1.0,2.0,66.0,5.0,7.0,,,2.0,,,True,3
201800002876,2018,9,4,11,088,88355,1,1,1,1.0,5,2.0,2.0,1.0,5.0,1.0,65.0,5.0,1.0,,,2.0,,,True,2
201800002876,2018,9,4,11,088,88355,1,1,1,1.0,5,2.0,2.0,1.0,5.0,1.0,74.0,5.0,1.0,,,2.0,,,True,2
201800002905,2018,7,6,17,088,88196,2,4,1,1.0,3,2.0,1.0,1.0,1.0,1.0,46.0,5.0,7.0,,,2.0,,,True,2
201800002909,2018,4,3,10,067,67397,2,6,1,1.0,4,3.0,3.0,2.0,1.0,1.0,63.0,5.0,7.0,,,2.0,,,True,1
201800002923,2018,3,6,12,067,67130,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,81.0,5.0,7.0,,,2.0,,,True,1
201800002932,2018,7,1,19,067,67348,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,5.0,7.0,,,2.0,,,True,2
201800002933,2018,8,1,11,067,67348,1,6,1,1.0,3,2.0,3.0,1.0,1.0,2.0,45.0,5.0,7.0,,,2.0,,,True,1
201800002938,2018,3,2,14,067,67067,1,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,50.0,5.0,7.0,,,2.0,,,True,2
201800002941,2018,6,4,10,067,67087,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,59.0,5.0,30.0,,,2.0,,,True,3
201800002942,2018,10,1,10,067,67023,1,2,1,8.0,3,2.0,1.0,1.0,1.0,1.0,45.0,5.0,7.0,,,2.0,,,True,1
201800002956,2018,6,6,18,067,67128,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,18.0,5.0,7.0,,,2.0,,,True,1
201800002958,2018,7,2,14,067,67127,1,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,53.0,5.0,1.0,,,2.0,,,True,0
201800002958,2018,7,2,14,067,67127,1,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,49.0,5.0,1.0,,,2.0,,,True,1
201800002962,2018,8,3,16,067,67168,1,1,2,1.0,9,2.0,3.0,1.0,5.0,1.0,51.0,1.0,1.0,,,2.0,,,True,1
201800002962,2018,8,3,16,067,67168,1,1,2,1.0,9,2.0,3.0,1.0,5.0,1.0,39.0,1.0,1.0,,,2.0,,,True,0
201800002966,2018,10,1,15,067,67112,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,82.0,5.0,7.0,,,2.0,,,True,2
201800002984,2018,7,4,20,067,67350,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,20.0,5.0,35.0,,,2.0,,,True,2
201800002986,2018,2,2,14,067,67010,2,3,1,1.0,3,2.0,1.0,1.0,1.0,2.0,69.0,5.0,7.0,,,2.0,,,True,1
201800002987,2018,5,1,15,067,67084,2,3,1,1.0,4,2.0,1.0,1.0,2.0,1.0,58.0,5.0,7.0,,,2.0,,,True,2
201800003000,2018,7,4,16,067,67351,2,1,1,1.0,3,2.0,1.0,2.0,1.0,1.0,18.0,2.0,7.0,,,2.0,,,True,1
201800003020,2018,4,4,15,068,68226,2,7,1,1.0,6,2.0,2.0,1.0,1.0,1.0,25.0,5.0,7.0,,,4.0,,,True,1
201800003029,2018,6,6,16,068,68311,1,1,3,1.0,3,2.0,2.0,1.0,3.0,1.0,46.0,5.0,3.0,,,4.0,,,True,2
201800003031,2018,7,4,22,068,68329,2,1,5,1.0,4,2.0,1.0,1.0,1.0,2.0,30.0,9.0,50.0,,,2.0,,,True,1
201800003035,2018,11,4,13,068,68193,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,77.0,5.0,7.0,,,2.0,,,True,1
201800003068,2018,4,3,17,068,68287,2,1,1,1.0,3,2.0,1.0,1.0,4.0,2.0,11.0,5.0,7.0,,,2.0,,,True,1
201800003074,2018,11,3,16,068,68287,1,1,2,8.0,3,2.0,1.0,1.0,1.0,1.0,13.0,2.0,7.0,,,4.0,,,True,1
201800003076,2018,4,2,13,068,68154,2,9,1,1.0,6,2.0,1.0,1.0,1.0,1.0,24.0,1.0,7.0,,,2.0,,,True,1
201800003096,2018,9,6,13,068,68348,2,1,1,1.0,3,1.0,3.0,1.0,5.0,1.0,50.0,5.0,1.0,,,2.0,,,True,1
201800003096,2018,9,6,13,068,68348,2,1,1,1.0,3,1.0,3.0,1.0,5.0,1.0,66.0,5.0,1.0,,,2.0,,,True,2
201800003100,2018,12,7,13,068,68372,1,1,3,8.0,2,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,2.0,,,True,2
201800003106,2018,7,7,22,068,68063,2,9,5,1.0,3,2.0,1.0,1.0,1.0,2.0,18.0,1.0,7.0,,,2.0,,,True,1
201800003119,2018,8,7,11,068,68247,1,1,1,1.0,3,2.0,3.0,9.0,1.0,1.0,13.0,5.0,7.0,,,2.0,,,True,1
201800003121,2018,10,1,16,068,68199,2,6,2,7.0,2,2.0,1.0,1.0,1.0,2.0,24.0,1.0,7.0,,,2.0,,,True,1
201800003128,2018,6,6,16,008,08188,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,70.0,5.0,7.0,,,2.0,,,True,1
201800003173,2018,8,4,14,021,21021,1,6,1,1.0,3,1.0,2.0,1.0,1.0,1.0,78.0,5.0,7.0,,,2.0,,,True,1
201800003178,2018,12,3,13,021,21038,1,2,1,1.0,3,2.0,1.0,1.0,1.0,1.0,71.0,5.0,7.0,,,2.0,,,True,2
201800003196,2018,8,1,13,021,21464,2,6,1,7.0,3,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,2.0,,,True,2
201800003201,2018,3,1,16,058,58160,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,74.0,5.0,10.0,,,2.0,,,True,2
201800003203,2018,7,1,18,058,58214,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,2.0,,,True,2
201800003205,2018,8,6,15,058,58121,2,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,37.0,5.0,7.0,,,9.0,,,True,0
201800003205,2018,8,6,16,058,58121,2,1,3,1.0,3,2.0,1.0,1.0,1.0,2.0,4.0,5.0,7.0,,,2.0,,,True,1
201800003214,2018,7,4,11,071,71574,1,1,1,1.0,3,2.0,3.0,1.0,1.0,1.0,74.0,5.0,7.0,,,2.0,,,True,1
201800003232,2018,9,5,16,071,71328,1,1,1,7.0,4,2.0,3.0,1.0,1.0,2.0,33.0,5.0,7.0,,,9.0,,,True,3
201800003255,2018,9,3,10,071,71453,1,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,74.0,5.0,7.0,,,2.0,,,True,2
201800003264,2018,7,4,11,071,71342,2,2,1,1.0,3,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,2.0,,,True,2
201800003299,2018,11,1,18,089,89083,1,1,3,1.0,3,2.0,1.0,2.0,3.0,1.0,66.0,5.0,7.0,,,2.0,,,True,2
201800003304,2018,5,4,16,089,89206,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,65.0,5.0,7.0,,,9.0,,,True,2
201800003306,2018,9,5,19,089,89206,1,1,2,1.0,3,2.0,1.0,1.0,3.0,1.0,62.0,5.0,7.0,,,2.0,,,True,1
201800003325,2018,2,5,12,025,25632,2,1,1,8.0,3,2.0,1.0,1.0,1.0,1.0,56.0,1.0,7.0,,,4.0,,,True,1
201800003326,2018,5,6,13,025,25048,2,9,1,1.0,4,2.0,1.0,1.0,1.0,1.0,10.0,5.0,7.0,,,2.0,,,True,2
201800003352,2018,12,2,15,004,04070,2,7,1,1.0,4,2.0,1.0,1.0,3.0,2.0,58.0,5.0,7.0,,,2.0,,,True,2
201800003444,2018,6,7,10,013,13048,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,49.0,5.0,33.0,,,2.0,,,True,2
201800003460,2018,8,5,15,013,13015,2,1,1,1.0,3,2.0,1.0,1.0,5.0,1.0,71.0,5.0,10.0,,,2.0,,,True,3
201800003468,2018,1,4,17,013,13004,1,1,3,1.0,3,2.0,1.0,1.0,3.0,2.0,17.0,5.0,7.0,,,4.0,,,True,3
201800003483,2018,5,5,18,013,13027,2,2,1,1.0,3,2.0,3.0,1.0,1.0,2.0,81.0,5.0,7.0,,,2.0,,,True,2
201800003485,2018,7,7,10,013,13027,1,2,1,1.0,3,2.0,1.0,1.0,1.0,1.0,44.0,5.0,7.0,,,2.0,,,True,2
201800003501,2018,6,7,11,013,13097,1,6,1,1.0,3,1.0,2.0,1.0,1.0,1.0,84.0,5.0,7.0,,,2.0,,,True,1
201800003528,2018,9,7,10,013,13030,1,1,1,1.0,2,2.0,4.0,1.0,1.0,1.0,60.0,5.0,7.0,,,2.0,,,True,1
201800003533,2018,2,4,11,013,13022,1,1,1,1.0,3,2.0,3.0,1.0,1.0,1.0,68.0,5.0,15.0,,,4.0,,,True,3
201800003551,2018,12,3,13,013,13101,2,3,1,1.0,3,1.0,1.0,1.0,1.0,1.0,76.0,5.0,7.0,,,2.0,,,True,2
201800003562,2018,7,4,16,013,13016,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,12.0,2.0,7.0,,,2.0,,,True,2
201800003568,2018,5,7,10,013,13092,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,69.0,5.0,7.0,,,2.0,,,True,2
201800003605,2018,10,4,10,013,13081,1,6,1,1.0,3,2.0,2.0,1.0,2.0,1.0,67.0,5.0,7.0,,,9.0,,,True,2
201800003609,2018,3,5,16,013,13084,1,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,64.0,5.0,7.0,,,2.0,,,True,2
201800003611,2018,7,7,14,013,13050,1,1,2,1.0,4,2.0,3.0,1.0,1.0,1.0,67.0,5.0,43.0,,,2.0,,,True,3
201800003673,2018,12,4,15,005,05166,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,70.0,5.0,7.0,,,2.0,,,True,1
201800003682,2018,9,3,10,005,05063,1,4,1,1.0,3,2.0,3.0,1.0,1.0,1.0,51.0,5.0,7.0,,,2.0,,,True,1
201800003687,2018,7,1,15,005,05065,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,18.0,5.0,7.0,,,2.0,,,True,1
201800003688,2018,7,6,13,005,05136,2,1,1,3.0,3,2.0,4.0,2.0,1.0,2.0,51.0,5.0,7.0,,,2.0,,,True,2
201800003706,2018,10,1,16,006,06117,2,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,14.0,5.0,50.0,,,2.0,,,True,2
201800003720,2018,4,6,17,006,06157,2,1,1,1.0,7,2.0,1.0,1.0,1.0,1.0,49.0,5.0,7.0,,,2.0,,,True,1
201800003725,2018,6,5,15,006,06157,2,4,1,1.0,7,2.0,2.0,1.0,1.0,1.0,38.0,5.0,7.0,,,2.0,,,True,2
201800003727,2018,8,4,10,006,06017,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,66.0,5.0,1.0,,,2.0,,,True,2
201800003727,2018,8,4,10,006,06017,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,73.0,5.0,1.0,,,2.0,,,True,2
201800003727,2018,8,4,10,006,06017,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,68.0,5.0,1.0,,,2.0,,,True,2
201800003729,2018,9,7,11,006,06065,1,1,1,1.0,7,2.0,1.0,1.0,3.0,1.0,53.0,5.0,2.0,,,2.0,,,True,2
201800003732,2018,9,7,11,006,06065,2,1,1,1.0,7,2.0,4.0,1.0,3.0,1.0,62.0,5.0,7.0,,,2.0,,,True,3
201800003733,2018,10,6,11,006,06065,1,3,1,1.0,4,2.0,1.0,1.0,2.0,1.0,30.0,5.0,10.0,,,2.0,,,True,1
201800003735,2018,5,6,13,006,06101,1,1,1,1.0,3,2.0,3.0,1.0,1.0,1.0,73.0,5.0,19.0,,,2.0,,,True,2
201800003741,2018,9,7,13,006,06047,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,70.0,5.0,38.0,,,2.0,,,True,2
201800003763,2018,11,4,14,083,83029,1,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,19.0,2.0,7.0,,,2.0,,,True,1
201800003774,2018,7,2,15,083,83023,2,9,1,1.0,4,2.0,1.0,1.0,1.0,1.0,37.0,1.0,7.0,,,4.0,,,True,2
201800003775,2018,7,5,11,083,83030,1,2,1,1.0,3,2.0,1.0,1.0,1.0,1.0,85.0,5.0,7.0,,,2.0,,,True,2
201800003789,2018,8,2,12,083,83066,1,1,2,7.0,3,2.0,1.0,1.0,1.0,1.0,66.0,5.0,7.0,,,2.0,,,True,2
201800003817,2018,7,1,12,083,83107,2,6,1,1.0,4,1.0,2.0,1.0,1.0,1.0,66.0,5.0,7.0,,,2.0,,,True,2
201800003823,2018,10,2,18,083,83107,1,6,1,1.0,3,1.0,1.0,1.0,1.0,1.0,71.0,5.0,7.0,,,2.0,,,True,2
201800003833,2018,6,2,17,083,83068,2,1,1,7.0,3,2.0,1.0,1.0,1.0,2.0,56.0,1.0,7.0,,,2.0,,,True,1
201800003853,2018,9,7,20,083,83094,1,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,45.0,5.0,7.0,,,2.0,,,True,3
201800003862,2018,7,6,13,083,83101,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,65.0,5.0,7.0,,,2.0,,,True,2
201800003869,2018,2,7,14,083,83053,1,1,1,1.0,4,2.0,1.0,9.0,3.0,1.0,54.0,5.0,33.0,,,2.0,,,True,2
201800003874,2018,4,6,13,083,83016,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,2.0,,,True,1
201800003881,2018,10,2,14,083,83035,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,79.0,5.0,7.0,,,2.0,,,True,3
201800003884,2018,9,2,15,083,83035,1,6,1,1.0,3,2.0,3.0,1.0,1.0,1.0,54.0,5.0,7.0,,,2.0,,,True,1
201800003901,2018,10,1,14,083,83071,2,1,5,1.0,3,2.0,1.0,1.0,1.0,1.0,35.0,1.0,7.0,,,2.0,,,True,1
201800003905,2018,5,7,13,083,83112,1,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,66.0,5.0,7.0,,,2.0,,,True,2
201800003907,2018,6,3,12,083,83112,2,1,1,1.0,3,2.0,1.0,1.0,5.0,1.0,64.0,5.0,38.0,,,2.0,,,True,2
201800003946,2018,8,3,18,084,84132,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,60.0,5.0,7.0,,,2.0,,,True,2
201800003988,2018,7,4,18,084,84042,1,1,1,7.0,3,2.0,1.0,1.0,1.0,1.0,53.0,5.0,33.0,,,2.0,,,True,2
201800003991,2018,9,7,19,084,84068,2,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,85.0,5.0,10.0,,,2.0,,,True,2
201800003994,2018,10,7,17,084,84147,2,2,1,1.0,4,2.0,1.0,1.0,1.0,1.0,70.0,5.0,7.0,,,2.0,,,True,1
201800003998,2018,4,1,16,084,84004,2,1,1,1.0,3,2.0,1.0,1.0,5.0,2.0,50.0,5.0,7.0,,,2.0,,,True,1
201800004014,2018,2,5,18,084,84150,1,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,50.0,5.0,7.0,,,2.0,,,True,3
201800004020,2018,10,2,11,084,84053,2,1,1,1.0,3,2.0,1.0,1.0,5.0,2.0,69.0,3.0,3.0,,,2.0,,,True,2
201800004048,2018,7,1,19,034,34344,2,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,15.0,5.0,37.0,,,2.0,,,True,2
201800004051,2018,10,4,16,034,34344,2,1,1,7.0,9,2.0,1.0,1.0,1.0,2.0,57.0,1.0,7.0,,,2.0,,,True,2
201800004063,2018,7,7,13,034,34146,1,1,1,1.0,2,1.0,1.0,1.0,3.0,1.0,63.0,5.0,7.0,,,2.0,,,True,2
201800004099,2018,6,6,10,034,34226,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,57.0,5.0,1.0,,,2.0,,,True,1
201800004099,2018,6,6,10,034,34226,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,,,2.0,,,True,1
201800004101,2018,8,5,13,034,34183,2,3,1,1.0,3,2.0,1.0,1.0,1.0,2.0,88.0,5.0,7.0,,,2.0,,,True,1
201800004112,2018,8,1,10,034,34189,1,1,1,7.0,3,2.0,1.0,1.0,1.0,1.0,64.0,5.0,10.0,,,2.0,,,True,1
201800004120,2018,7,7,14,034,34199,1,1,1,1.0,3,2.0,4.0,1.0,1.0,1.0,47.0,5.0,7.0,,,2.0,,,True,2
201800004138,2018,11,3,16,034,34299,2,6,1,1.0,3,2.0,1.0,1.0,1.0,1.0,79.0,5.0,7.0,,,2.0,,,True,1
201800004149,2018,9,3,15,034,34023,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,69.0,5.0,15.0,,,9.0,,,True,2
201800004155,2018,11,1,11,034,34023,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,67.0,5.0,7.0,,,9.0,,,True,1
201800004156,2018,12,3,10,034,34213,2,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,73.0,5.0,30.0,,,2.0,,,True,2
201800004159,2018,3,2,10,034,34143,1,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,77.0,5.0,7.0,,,2.0,,,True,2
201800004160,2018,4,5,14,034,34157,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,31.0,9.0,7.0,,,2.0,,,True,2
201800004162,2018,6,3,14,034,34143,1,3,1,1.0,3,2.0,1.0,1.0,5.0,1.0,69.0,5.0,7.0,,,2.0,,,True,2
201800004168,2018,7,7,21,011,11315,2,2,5,1.0,3,2.0,1.0,1.0,1.0,1.0,6.0,5.0,7.0,,,2.0,,,True,2
201800004179,2018,7,3,10,011,11303,1,1,1,1.0,3,2.0,3.0,1.0,3.0,1.0,65.0,5.0,1.0,,,2.0,,,True,2
201800004179,2018,7,3,10,011,11303,1,1,1,1.0,3,2.0,3.0,1.0,3.0,1.0,59.0,5.0,1.0,,,2.0,,,True,0
201800004180,2018,9,1,13,011,11333,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,70.0,5.0,7.0,,,2.0,,,True,2
201800004193,2018,7,7,10,030,30156,2,6,1,1.0,3,3.0,1.0,1.0,1.0,1.0,48.0,5.0,7.0,,,2.0,,,True,1
201800004213,2018,7,3,13,030,30307,1,1,1,1.0,2,2.0,1.0,1.0,1.0,1.0,48.0,5.0,7.0,,,2.0,,,True,2
201800004213,2018,7,3,13,030,30307,1,1,1,1.0,2,2.0,1.0,1.0,1.0,1.0,32.0,5.0,7.0,,,2.0,,,True,2
201800004233,2018,11,4,17,066,66037,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,62.0,5.0,7.0,,,2.0,,,True,3
201800004255,2018,4,5,12,066,66171,2,6,1,1.0,3,1.0,1.0,1.0,1.0,1.0,56.0,5.0,7.0,,,2.0,,,True,2
201800004269,2018,12,6,15,066,66017,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,57.0,5.0,39.0,,,2.0,,,True,2
201800004277,2018,6,7,14,066,66226,2,6,1,1.0,3,2.0,2.0,1.0,1.0,1.0,60.0,5.0,7.0,,,2.0,,,True,1
201800004279,2018,8,4,12,066,66210,1,1,1,7.0,3,2.0,3.0,1.0,1.0,1.0,70.0,5.0,7.0,,,2.0,,,True,2
201800004285,2018,8,4,15,066,66008,1,6,1,1.0,3,1.0,2.0,1.0,1.0,1.0,61.0,5.0,7.0,,,2.0,,,True,2
201800004290,2018,9,7,16,066,66175,1,3,1,1.0,4,2.0,1.0,9.0,1.0,1.0,31.0,5.0,7.0,,,2.0,,,True,3
201800004303,2018,1,4,16,02A,2A247,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,64.0,5.0,7.0,,,2.0,,,True,2
201800004357,2018,4,1,10,02B,2B301,1,1,1,1.0,3,2.0,2.0,1.0,3.0,2.0,10.0,5.0,13.0,,,2.0,,,True,2
201800004367,2018,8,6,11,02B,2B109,2,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,50.0,5.0,7.0,,,2.0,,,True,2
201800004407,2018,8,5,19,02B,2B311,1,1,1,1.0,2,2.0,1.0,1.0,1.0,2.0,62.0,5.0,35.0,,,2.0,,,True,2
201800004499,2018,8,2,16,005,05061,2,3,1,1.0,4,2.0,1.0,1.0,3.0,1.0,17.0,5.0,7.0,,,9.0,,,True,1
201800004583,2018,4,5,10,078,78128,1,1,1,1.0,3,2.0,1.0,1.0,1.0,2.0,51.0,4.0,7.0,,,2.0,,,True,2
201800004588,2018,4,7,14,078,78289,1,1,1,1.0,3,2.0,2.0,1.0,1.0,2.0,70.0,5.0,1.0,,,2.0,,,True,2
201800004588,2018,4,7,14,078,78289,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,53.0,5.0,1.0,,,2.0,,,True,2
201800004602,2018,7,7,12,078,78321,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,45.0,5.0,19.0,,,2.0,,,True,2
201800004614,2018,5,2,11,078,78522,1,6,1,1.0,3,1.0,2.0,1.0,1.0,1.0,69.0,5.0,10.0,,,2.0,,,True,0
201800004623,2018,5,4,15,091,91386,2,6,1,1.0,4,1.0,2.0,1.0,1.0,1.0,14.0,9.0,7.0,,,2.0,,,True,2
201800004633,2018,11,4,17,091,91405,2,1,2,1.0,3,2.0,1.0,1.0,1.0,1.0,68.0,5.0,7.0,,,2.0,,,True,1
201800004644,2018,6,6,14,091,91200,2,6,1,1.0,3,1.0,3.0,1.0,1.0,2.0,74.0,5.0,7.0,,,2.0,,,True,2
201800004666,2018,5,7,15,091,91661,2,1,1,1.0,3,2.0,1.0,1.0,4.0,1.0,55.0,5.0,50.0,,,2.0,,,True,3
201800004683,2018,3,6,14,091,91634,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,69.0,5.0,7.0,,,2.0,,,True,1
201800004699,2018,6,5,19,095,95177,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,22.0,5.0,10.0,,,2.0,,,True,3
201800004722,2018,8,7,11,095,95592,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,75.0,5.0,2.0,,,2.0,,,True,2
201800004733,2018,9,2,17,095,95199,2,1,1,1.0,3,3.0,1.0,1.0,5.0,1.0,34.0,5.0,7.0,,,9.0,,,True,1
201800004740,2018,1,4,15,077,77457,1,3,2,3.0,3,2.0,1.0,2.0,1.0,1.0,52.0,1.0,7.0,,,4.0,,,True,2
201800004758,2018,1,2,12,077,77470,2,5,1,8.0,4,2.0,1.0,1.0,1.0,1.0,73.0,5.0,7.0,,,2.0,,,True,2
201800004761,2018,9,3,18,077,77377,1,1,1,1.0,3,2.0,4.0,1.0,1.0,1.0,40.0,5.0,32.0,,,2.0,,,True,2
201800004776,2018,3,4,14,077,77238,1,4,1,2.0,3,2.0,1.0,2.0,1.0,1.0,47.0,5.0,7.0,,,2.0,,,True,2
201800004814,2018,6,3,19,077,77022,2,9,1,1.0,3,2.0,1.0,1.0,1.0,2.0,64.0,5.0,7.0,,,2.0,,,True,2
201800004823,2018,9,7,15,077,77399,2,1,1,1.0,4,2.0,4.0,1.0,1.0,1.0,12.0,5.0,7.0,,,2.0,,,True,2
201800004836,2018,12,3,15,077,77323,2,3,1,7.0,3,2.0,1.0,1.0,1.0,1.0,56.0,5.0,10.0,,,2.0,,,True,1
201800004872,2018,6,3,15,045,45082,2,2,1,1.0,4,2.0,1.0,2.0,1.0,1.0,14.0,5.0,7.0,,,2.0,,,True,1
201800004880,2018,3,4,10,045,45089,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,86.0,3.0,17.0,,,2.0,,,True,3
201800004882,2018,9,2,17,045,45089,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,19.0,9.0,7.0,,,2.0,,,True,2
201800004907,2018,11,2,18,045,45315,1,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,17.0,5.0,7.0,,,2.0,,,True,2
201800004928,2018,6,4,22,045,45253,1,2,2,1.0,3,2.0,1.0,1.0,1.0,1.0,17.0,5.0,7.0,,,2.0,,,True,3
201800004938,2018,4,3,16,018,18285,1,1,3,1.0,3,2.0,1.0,1.0,1.0,2.0,34.0,1.0,15.0,,,2.0,,,True,1
201800004974,2018,8,7,14,037,37072,1,2,1,1.0,3,2.0,1.0,1.0,1.0,1.0,88.0,5.0,7.0,,,2.0,,,True,2
201800004978,2018,11,5,12,037,37089,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,55.0,4.0,5.0,,,2.0,,,True,2
201800004982,2018,3,5,18,037,37008,2,1,1,1.0,9,2.0,1.0,1.0,1.0,1.0,67.0,5.0,7.0,,,2.0,,,True,1
201800004993,2018,12,5,15,037,37075,1,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,72.0,5.0,1.0,,,2.0,,,True,2
201800004993,2018,12,5,15,037,37075,1,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,71.0,5.0,1.0,,,2.0,,,True,0
201800004993,2018,12,5,15,037,37075,1,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,65.0,5.0,1.0,,,2.0,,,True,0
201800004996,2018,4,6,16,041,41136,2,6,1,1.0,3,1.0,2.0,1.0,1.0,1.0,56.0,5.0,7.0,,,2.0,,,True,2
201800005021,2018,10,3,17,033,33214,2,6,5,2.0,4,1.0,2.0,1.0,1.0,1.0,44.0,5.0,7.0,,,2.0,,,True,1
201800005028,2018,9,1,19,029,29297,1,2,2,1.0,4,2.0,1.0,1.0,1.0,1.0,9.0,5.0,7.0,,,2.0,,,True,1
201800005035,2018,5,6,14,013,13088,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,32.0,5.0,7.0,,,2.0,,,True,2
201800005046,2018,5,3,18,033,33199,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,73.0,5.0,7.0,,,2.0,,,True,2
201800005054,2018,8,3,15,033,33199,2,6,1,1.0,3,3.0,2.0,1.0,1.0,1.0,42.0,5.0,7.0,,,2.0,,,True,2
201800005116,2018,3,4,15,006,06027,2,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,13.0,2.0,7.0,,,9.0,,,True,1
201800005331,2018,1,4,13,006,06069,2,3,1,1.0,3,2.0,1.0,1.0,1.0,2.0,53.0,5.0,7.0,,,2.0,,,True,1
201800005567,2018,1,2,17,006,06088,2,1,2,1.0,4,2.0,1.0,1.0,1.0,2.0,51.0,4.0,7.0,10.0,,2.0,,,True,2
